x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,label
0.4672790467739105,0.35273587703704834,-1.5105650424957275,0.5073865056037903,0.27619582414627075,-1.5549179315567017,0.5313969850540161,0.2685137391090393,-1.5548102855682373,0.5510409474372864,0.25942879915237427,-1.5551964044570923,0.4329076409339905,0.2777099609375,-1.533390998840332,0.4141770005226135,0.27160775661468506,-1.533871054649353,0.3988221287727356,0.26327449083328247,-1.5343724489212036,0.5988430976867676,0.21314096450805664,-1.3979390859603882,0.3772641122341156,0.22988033294677734,-1.285002589225769,0.506382167339325,0.40317466855049133,-1.4137835502624512,0.4371536672115326,0.4036629796028137,-1.382215142250061,0.7339109182357788,0.36083725094795227,-1.020066261291504,0.2721322774887085,0.40453940629959106,-0.9197620153427124,0.8454586267471313,0.8061899542808533,-0.8159414529800415,0.20640245079994202,0.8876969218254089,-0.7292969822883606,0.7182132601737976,1.1025748252868652,-0.8104469180107117,0.16806721687316895,1.2945023775100708,-0.8408685922622681,0.7272700071334839,1.2253063917160034,-0.8378332853317261,0.1397952437400818,1.416094422340393,-0.879198431968689,0.7029924392700195,1.2009729146957397,-0.8571445345878601,0.17701220512390137,1.3926894664764404,-0.9406846761703491,0.686288595199585,1.1666984558105469,-0.8130763173103333,0.20600727200508118,1.3432466983795166,-0.8656536340713501,0.6330859065055847,0.9294583201408386,-0.03875764459371567,0.3920089602470398,0.9197582006454468,0.03951127454638481,0.6417105197906494,1.4355289936065674,-0.17875009775161743,0.3318554759025574,1.454393982887268,0.02104424498975277,0.6205519437789917,1.88157057762146,0.4584980607032776,0.38464266061782837,1.9253973960876465,0.3721138834953308,0.6167882680892944,1.9335033893585205,0.5096408128738403,0.40015000104904175,1.9775125980377197,0.3937787115573883,0.5936508774757385,2.101795196533203,0.21831803023815155,0.4168832302093506,2.1486093997955322,0.03369339182972908,squat
0.4676971435546875,0.3531302809715271,-1.5978739261627197,0.5096003413200378,0.276363343000412,-1.6350492238998413,0.5360625386238098,0.268533855676651,-1.634895920753479,0.5569225549697876,0.2594393193721771,-1.6350551843643188,0.4329071640968323,0.2779421806335449,-1.6220989227294922,0.41420841217041016,0.27175086736679077,-1.6225258111953735,0.398817241191864,0.2635606527328491,-1.6229705810546875,0.6027202606201172,0.21330279111862183,-1.4385089874267578,0.3764690160751343,0.23097705841064453,-1.3616666793823242,0.5090847015380859,0.40337568521499634,-1.4864089488983154,0.437650591135025,0.40534594655036926,-1.4647507667541504,0.7356666922569275,0.36448776721954346,-1.0500295162200928,0.27200254797935486,0.41770240664482117,-0.9966529011726379,0.8441993594169617,0.808756947517395,-0.9516657590866089,0.20494845509529114,0.9049102663993835,-0.8241912126541138,0.7216006517410278,1.0968245267868042,-1.1458615064620972,0.17435599863529205,1.2726353406906128,-1.0012084245681763,0.7348136305809021,1.2172083854675293,-1.2110302448272705,0.14694713056087494,1.383468508720398,-1.058030366897583,0.7098873853683472,1.1894203424453735,-1.2260490655899048,0.18149252235889435,1.3578028678894043,-1.1274597644805908,0.6916784048080444,1.1589255332946777,-1.1538580656051636,0.20975105464458466,1.3134124279022217,-1.0320972204208374,0.6359694004058838,0.9263554811477661,-0.03691375255584717,0.39234352111816406,0.9139508008956909,0.038010574877262115,0.6358492374420166,1.4779791831970215,0.18726836144924164,0.35985663533210754,1.4826537370681763,0.3096277117729187,0.6174280047416687,1.8895522356033325,0.9359418749809265,0.3854959309101105,1.9236953258514404,0.8286032676696777,0.6154322624206543,1.9429497718811035,0.9964649081230164,0.40007510781288147,1.9774569272994995,0.8694588541984558,0.5836457014083862,2.1058311462402344,0.6863221526145935,0.41850584745407104,2.1386451721191406,0.49078020453453064,squat
0.46798014640808105,0.35313042998313904,-1.6931442022323608,0.5113025307655334,0.27629518508911133,-1.7284265756607056,0.5394650101661682,0.2681765556335449,-1.7281980514526367,0.5610470771789551,0.2589417099952698,-1.72832453250885,0.43278416991233826,0.2779183089733124,-1.7157793045043945,0.4141370356082916,0.27168771624565125,-1.7161527872085571,0.3985905349254608,0.2635587453842163,-1.716504693031311,0.6053316593170166,0.21268995106220245,-1.5120048522949219,0.37493571639060974,0.2311425656080246,-1.4365577697753906,0.5113759636878967,0.4033448398113251,-1.5739606618881226,0.4379362165927887,0.40590590238571167,-1.5521727800369263,0.7364791631698608,0.365755558013916,-1.1082632541656494,0.2718625068664551,0.424068808555603,-1.0531086921691895,0.8435516357421875,0.8101977705955505,-1.0330865383148193,0.20397785305976868,0.9165759682655334,-0.8926981687545776,0.7245675325393677,1.0939161777496338,-1.2547398805618286,0.1751381903886795,1.2639713287353516,-1.0966300964355469,0.7465548515319824,1.214420199394226,-1.3245751857757568,0.14735601842403412,1.3707549571990967,-1.1595425605773926,0.7204936742782593,1.1862767934799194,-1.3426127433776855,0.18151454627513885,1.344730019569397,-1.229795217514038,0.701233446598053,1.15732741355896,-1.2641962766647339,0.20978133380413055,1.3021042346954346,-1.1287786960601807,0.6377146244049072,0.9230956435203552,-0.036555878818035126,0.3924197256565094,0.9118797183036804,0.03778395056724548,0.6288183331489563,1.494240403175354,0.21061305701732635,0.36604323983192444,1.4948010444641113,0.34516897797584534,0.6124770641326904,1.8974149227142334,1.0226284265518188,0.3851679563522339,1.9236432313919067,0.9230926632881165,0.612112283706665,1.9525892734527588,1.0888115167617798,0.39815306663513184,1.978495717048645,0.9698336720466614,0.5734269618988037,2.1135730743408203,0.7593691349029541,0.41840630769729614,2.1378142833709717,0.5719081163406372,squat
0.4682316184043884,0.3531695604324341,-1.6435480117797852,0.5130263566970825,0.2762715220451355,-1.680668830871582,0.5417702198028564,0.2680063545703888,-1.6804420948028564,0.5632760524749756,0.25874456763267517,-1.6805757284164429,0.432681143283844,0.2779611349105835,-1.6680946350097656,0.41405248641967773,0.27174702286720276,-1.6684736013412476,0.3984031081199646,0.2637746036052704,-1.6688569784164429,0.6065019965171814,0.21283796429634094,-1.4806164503097534,0.37375205755233765,0.23270396888256073,-1.405090093612671,0.5124340653419495,0.40346798300743103,-1.5300862789154053,0.4381811022758484,0.40675053000450134,-1.5089144706726074,0.7368795871734619,0.36629563570022583,-1.0865333080291748,0.271802693605423,0.4260302186012268,-1.0332614183425903,0.8434138298034668,0.8101595640182495,-0.9781253933906555,0.20313887298107147,0.9159098267555237,-0.8640402555465698,0.7259992361068726,1.0933181047439575,-1.1781232357025146,0.178222194314003,1.2515307664871216,-1.0674387216567993,0.7476212382316589,1.214170217514038,-1.2452073097229004,0.15049752593040466,1.3585333824157715,-1.131597876548767,0.7215186357498169,1.1862452030181885,-1.2676687240600586,0.18485146760940552,1.3323464393615723,-1.2040855884552002,0.7028166055679321,1.156840443611145,-1.1894720792770386,0.21261413395404816,1.289090633392334,-1.1005752086639404,0.638907253742218,0.9221594333648682,-0.034629493951797485,0.3924814760684967,0.9117890000343323,0.036064520478248596,0.6232643723487854,1.4996408224105835,0.26770734786987305,0.3672041594982147,1.5032267570495605,0.352057546377182,0.6096763610839844,1.9124722480773926,0.9831835627555847,0.38508009910583496,1.9298558235168457,0.8588881492614746,0.6099929809570312,1.9725282192230225,1.038278341293335,0.39761850237846375,1.9903472661972046,0.8970624208450317,0.5701847076416016,2.1239981651306152,0.7054085731506348,0.418387234210968,2.1392908096313477,0.49675947427749634,squat
0.46807289123535156,0.3531703054904938,-1.6750977039337158,0.5130351781845093,0.2762851417064667,-1.7125511169433594,0.5418042540550232,0.26799821853637695,-1.7122873067855835,0.5632936358451843,0.25872766971588135,-1.712334394454956,0.4319111406803131,0.2779647707939148,-1.699114441871643,0.41341471672058105,0.27174556255340576,-1.699449896812439,0.39755284786224365,0.2637864947319031,-1.6998176574707031,0.6066194772720337,0.21303494274616241,-1.5081508159637451,0.3724725544452667,0.23314329981803894,-1.4306844472885132,0.5124561190605164,0.4034840166568756,-1.560285210609436,0.4381755292415619,0.40696316957473755,-1.5381355285644531,0.7374762892723083,0.36692607402801514,-1.109075903892517,0.2718898355960846,0.42544281482696533,-1.0495846271514893,0.8429624438285828,0.810144305229187,-1.0069900751113892,0.2029607743024826,0.9143949151039124,-0.8861652612686157,0.727092444896698,1.0972421169281006,-1.2023241519927979,0.17933471500873566,1.2367627620697021,-1.092291235923767,0.7540349960327148,1.2151894569396973,-1.269370198249817,0.15128998458385468,1.342829942703247,-1.156364917755127,0.7262741923332214,1.1876423358917236,-1.2944467067718506,0.185247540473938,1.3168933391571045,-1.2289931774139404,0.7068868279457092,1.1583516597747803,-1.2143572568893433,0.21300756931304932,1.2747830152511597,-1.1257178783416748,0.639491081237793,0.9200828075408936,-0.034652478992938995,0.392563134431839,0.9117715358734131,0.036136284470558167,0.6196067333221436,1.4965893030166626,0.2320069521665573,0.3678053915500641,1.501388669013977,0.3385762572288513,0.6076537370681763,1.9126334190368652,0.9596138000488281,0.3850598931312561,1.9303385019302368,0.8519148826599121,0.6085641980171204,1.97203528881073,1.0153394937515259,0.39748865365982056,1.9917186498641968,0.8903338313102722,0.5664585828781128,2.1246912479400635,0.6747323274612427,0.41828566789627075,2.1393561363220215,0.4848913252353668,squat
0.4680819511413574,0.3539018929004669,-1.6778990030288696,0.5132323503494263,0.27661654353141785,-1.714543342590332,0.5418325662612915,0.268186092376709,-1.71427321434021,0.5632182359695435,0.25887495279312134,-1.7143415212631226,0.43172651529312134,0.2785697877407074,-1.701267957687378,0.4131718575954437,0.2723717987537384,-1.7016245126724243,0.39709576964378357,0.2645402252674103,-1.7019965648651123,0.6065727472305298,0.2135862559080124,-1.5062227249145508,0.3711170554161072,0.23482365906238556,-1.4285849332809448,0.5125712156295776,0.4035719037055969,-1.561653971672058,0.4381829798221588,0.4080897271633148,-1.539477825164795,0.7378911972045898,0.36756059527397156,-1.1064221858978271,0.2717370390892029,0.4271252453327179,-1.0461649894714355,0.842980682849884,0.8110488057136536,-1.0106351375579834,0.2022557258605957,0.9171368479728699,-0.8841426968574524,0.7269660830497742,1.0999304056167603,-1.2140177488327026,0.1810867190361023,1.2396436929702759,-1.0920382738113403,0.753024697303772,1.2148284912109375,-1.2819246053695679,0.15409833192825317,1.3470033407211304,-1.1539276838302612,0.7257523536682129,1.1866401433944702,-1.3001796007156372,0.18773023784160614,1.3207054138183594,-1.2242634296417236,0.7063013315200806,1.1574885845184326,-1.2231872081756592,0.21488729119300842,1.277862310409546,-1.124057412147522,0.6399093866348267,0.9197742938995361,-0.0348198227584362,0.39264988899230957,0.9118756651878357,0.036365240812301636,0.6176286935806274,1.5023268461227417,0.21969041228294373,0.3677867650985718,1.5052475929260254,0.3415483236312866,0.6056452393531799,1.9191901683807373,0.9774829745292664,0.3847973346710205,1.9340704679489136,0.87640780210495,0.6071951985359192,1.978440523147583,1.0368999242782593,0.396684467792511,1.9966830015182495,0.9180420637130737,0.5637210011482239,2.132209539413452,0.6945945024490356,0.4180874228477478,2.142036199569702,0.5100170373916626,squat
0.4682437479496002,0.3545997738838196,-1.680729866027832,0.5134543180465698,0.27695372700691223,-1.7180967330932617,0.5419353246688843,0.26830294728279114,-1.7178499698638916,0.5632262825965881,0.2589176893234253,-1.7178990840911865,0.4316738545894623,0.279372900724411,-1.7052990198135376,0.41311556100845337,0.273194283246994,-1.7056576013565063,0.3969491124153137,0.26545435190200806,-1.7060506343841553,0.6065317392349243,0.21364951133728027,-1.5113348960876465,0.3703661859035492,0.23663213849067688,-1.4363722801208496,0.5127736330032349,0.40357786417007446,-1.5648705959320068,0.4382847249507904,0.408989816904068,-1.5434632301330566,0.7381640076637268,0.3676760792732239,-1.1133143901824951,0.2714352607727051,0.4280281662940979,-1.0489723682403564,0.8430884480476379,0.8110710978507996,-1.0125293731689453,0.20199410617351532,0.9162412881851196,-0.8875996470451355,0.726870596408844,1.1013933420181274,-1.2041263580322266,0.1823376715183258,1.2344423532485962,-1.0962650775909424,0.7526658773422241,1.214853048324585,-1.2703883647918701,0.15613439679145813,1.3413904905319214,-1.1568942070007324,0.7247196435928345,1.1863869428634644,-1.2896764278411865,0.1887548565864563,1.3130096197128296,-1.2288252115249634,0.705524206161499,1.1570943593978882,-1.2134032249450684,0.21558058261871338,1.270406723022461,-1.1288604736328125,0.6408120393753052,0.9191761016845703,-0.03570718690752983,0.3928607702255249,0.9119296669960022,0.0373743399977684,0.6170963644981384,1.5023916959762573,0.19479362666606903,0.3704659640789032,1.5064913034439087,0.32841911911964417,0.6054728627204895,1.9221152067184448,0.9211629033088684,0.38521018624305725,1.93769371509552,0.8389469385147095,0.607075572013855,1.9813309907913208,0.9765774011611938,0.3968920111656189,2.001110076904297,0.8773412704467773,0.5638307929039001,2.1351678371429443,0.6344940662384033,0.4181569516658783,2.143923282623291,0.4707103371620178,squat
0.46835240721702576,0.35692790150642395,-1.6701701879501343,0.5136498808860779,0.2785133421421051,-1.7087571620941162,0.5420258641242981,0.2693067789077759,-1.7085577249526978,0.5632525086402893,0.2596234679222107,-1.7086617946624756,0.4316696524620056,0.282054603099823,-1.6958268880844116,0.4131068289279938,0.2759455740451813,-1.6962083578109741,0.39686745405197144,0.2681518495082855,-1.6966350078582764,0.6065644025802612,0.2142283022403717,-1.5089781284332275,0.3694278597831726,0.23879487812519073,-1.433396339416504,0.5128024816513062,0.4043457806110382,-1.556631088256836,0.43832165002822876,0.4110952317714691,-1.5350159406661987,0.7388187050819397,0.36820581555366516,-1.1127746105194092,0.270969420671463,0.42818623781204224,-1.048461675643921,0.8435258865356445,0.8120843172073364,-1.0093759298324585,0.2016865462064743,0.9172250032424927,-0.8811566233634949,0.7268385887145996,1.101962685585022,-1.192660927772522,0.18226072192192078,1.235229730606079,-1.068727731704712,0.7511433362960815,1.2148683071136475,-1.2563506364822388,0.1562674343585968,1.3419575691223145,-1.1256943941116333,0.7234123945236206,1.1856647729873657,-1.2745895385742188,0.18863528966903687,1.3121318817138672,-1.1955190896987915,0.7040277719497681,1.1562812328338623,-1.2012742757797241,0.21548143029212952,1.2693594694137573,-1.09992253780365,0.6408570408821106,0.9163356423377991,-0.03572338819503784,0.39273983240127563,0.9106203317642212,0.03738228604197502,0.6150076985359192,1.4990557432174683,0.16091132164001465,0.3698539137840271,1.5053107738494873,0.3148585259914398,0.601591169834137,1.918155312538147,0.8818547129631042,0.38476261496543884,1.931571364402771,0.8257268071174622,0.6026241183280945,1.9750962257385254,0.9377087354660034,0.39612093567848206,1.9939465522766113,0.8640796542167664,0.5606992840766907,2.1313998699188232,0.6068944931030273,0.4170600473880768,2.137209892272949,0.4689008295536041,squat
0.46853938698768616,0.3586878478527069,-1.674760103225708,0.5136639475822449,0.27893364429473877,-1.713079810142517,0.5419819951057434,0.2694310247898102,-1.7128450870513916,0.5631824135780334,0.2596558630466461,-1.7129513025283813,0.4315503239631653,0.2830360531806946,-1.7001371383666992,0.4129372537136078,0.2768656313419342,-1.7005237340927124,0.396550714969635,0.26912370324134827,-1.7009299993515015,0.6064635515213013,0.21442022919654846,-1.509159803390503,0.3686619699001312,0.2404850572347641,-1.432676076889038,0.5128983855247498,0.40484896302223206,-1.5593920946121216,0.4383770823478699,0.4129658639431,-1.5376216173171997,0.7388771176338196,0.36834585666656494,-1.1093881130218506,0.2709638774394989,0.42821311950683594,-1.046164631843567,0.8439834713935852,0.8130720257759094,-1.0080034732818604,0.2014784812927246,0.9166954755783081,-0.885204017162323,0.7265716791152954,1.101962685585022,-1.1891560554504395,0.1821979135274887,1.2338279485702515,-1.079538345336914,0.7460978031158447,1.212584137916565,-1.25111985206604,0.15636500716209412,1.3399450778961182,-1.1361268758773804,0.7189201712608337,1.1829161643981934,-1.2661855220794678,0.18852457404136658,1.3109917640686035,-1.205608606338501,0.7009711861610413,1.1541098356246948,-1.1960561275482178,0.2154153287410736,1.2684863805770874,-1.110578179359436,0.6412316560745239,0.9163122773170471,-0.03569425642490387,0.39299872517585754,0.9097785949707031,0.037352435290813446,0.6141090393066406,1.500815749168396,0.1691441386938095,0.36894747614860535,1.5056809186935425,0.3110809028148651,0.5999059081077576,1.9196765422821045,0.9071931838989258,0.38324064016342163,1.9347001314163208,0.824653148651123,0.6011898517608643,1.9765887260437012,0.9650060534477234,0.3941721022129059,1.9972503185272217,0.8639270067214966,0.5587202906608582,2.133181571960449,0.627034068107605,0.4154612123966217,2.140474796295166,0.4606344699859619,squat
0.46858030557632446,0.36186349391937256,-1.696866750717163,0.5136693716049194,0.2803552448749542,-1.737107515335083,0.5419384837150574,0.2702053189277649,-1.7368030548095703,0.5631188154220581,0.2601366937160492,-1.7368907928466797,0.4315429627895355,0.28621482849121094,-1.7254635095596313,0.4129027724266052,0.2798468768596649,-1.7258083820343018,0.3963889181613922,0.27176809310913086,-1.7261435985565186,0.606432318687439,0.2149229198694229,-1.5316044092178345,0.36798664927482605,0.24130234122276306,-1.4600002765655518,0.5128938555717468,0.4062926173210144,-1.5800204277038574,0.43838340044021606,0.41552212834358215,-1.5593609809875488,0.738937258720398,0.3686310350894928,-1.1237484216690063,0.27087587118148804,0.4298889935016632,-1.0679519176483154,0.8446868658065796,0.8133310675621033,-1.0219166278839111,0.2007717341184616,0.9196789264678955,-0.8848406076431274,0.7265229821205139,1.1021499633789062,-1.212593674659729,0.1818486899137497,1.2342619895935059,-1.068070888519287,0.7468667030334473,1.212634563446045,-1.2763710021972656,0.15517956018447876,1.3423943519592285,-1.123355746269226,0.7193645238876343,1.1839673519134521,-1.2933636903762817,0.1873163878917694,1.3115119934082031,-1.1971527338027954,0.701758086681366,1.1551086902618408,-1.220700979232788,0.2142331600189209,1.2699428796768188,-1.1004630327224731,0.6419810056686401,0.9164003133773804,-0.03584251552820206,0.39311033487319946,0.909887433052063,0.037512797862291336,0.6145123243331909,1.50688898563385,0.22294414043426514,0.37075045704841614,1.5116381645202637,0.3401750922203064,0.6002084016799927,1.9299213886260986,0.9778078198432922,0.38323578238487244,1.944092869758606,0.87370765209198,0.6012424826622009,1.9894864559173584,1.0363277196884155,0.39404013752937317,2.0072498321533203,0.9157167673110962,0.5596531629562378,2.1409659385681152,0.6863730549812317,0.4154762625694275,2.1510090827941895,0.49791303277015686,squat
